"","species","long","lat","continent","year"
"38","Mantis religiosa",-122.438408,38.149642,"NORTH_AMERICA",2025
"39","Mantis religiosa",-122.766617,45.396488,"NORTH_AMERICA",2025
"40","Mantis religiosa",-120.350757,47.40924,"NORTH_AMERICA",2025
"41","Mantis religiosa",-122.283414,45.497603,"NORTH_AMERICA",2025
"42","Mantis religiosa",-111.890378,40.716115,"NORTH_AMERICA",2025
"43","Mantis religiosa",-116.933503,32.657172,"NORTH_AMERICA",2025
"44","Mantis religiosa",-121.626961,37.290634,"NORTH_AMERICA",2025
"45","Mantis religiosa",-111.883706,40.859208,"NORTH_AMERICA",2025
"46","Mantis religiosa",-117.000165,46.732381,"NORTH_AMERICA",2025
"47","Mantis religiosa",-121.716562,38.004697,"NORTH_AMERICA",2025
"48","Mantis religiosa",-124.219458,43.421875,"NORTH_AMERICA",2025
"49","Mantis religiosa",-117.403424,47.66648,"NORTH_AMERICA",2025
"50","Mantis religiosa",-122.190872,38.139339,"NORTH_AMERICA",2025
"51","Mantis religiosa",-96.588345,42.704742,"NORTH_AMERICA",2025
"52","Mantis religiosa",-122.651786,45.48465,"NORTH_AMERICA",2025
"53","Mantis religiosa",-121.160489,45.713494,"NORTH_AMERICA",2025
"54","Mantis religiosa",-121.341363,45.965839,"NORTH_AMERICA",2025
"55","Mantis religiosa",-121.568837,45.702964,"NORTH_AMERICA",2025
"56","Mantis religiosa",-74.436675,40.48445,"NORTH_AMERICA",2025
"57","Mantis religiosa",-111.930211,40.460281,"NORTH_AMERICA",2025
"58","Mantis religiosa",-111.930168,40.45997,"NORTH_AMERICA",2025
"59","Mantis religiosa",-88.271928,41.841872,"NORTH_AMERICA",2025
"60","Mantis religiosa",-122.649308,45.436818,"NORTH_AMERICA",2025
"61","Mantis religiosa",-75.596207,39.898998,"NORTH_AMERICA",2025
"62","Mantis religiosa",-80.939833,42.79985,"NORTH_AMERICA",2025
"63","Mantis religiosa",-120.842837,38.838485,"NORTH_AMERICA",2025
"64","Mantis religiosa",-118.524922,34.373178,"NORTH_AMERICA",2025
"65","Mantis religiosa",-121.760603,42.207742,"NORTH_AMERICA",2025
"66","Mantis religiosa",-121.760519,42.207669,"NORTH_AMERICA",2025
"67","Mantis religiosa",-122.302658,38.295747,"NORTH_AMERICA",2025
"68","Mantis religiosa",-73.493805,45.714489,"NORTH_AMERICA",2025
"69","Mantis religiosa",-79.48553,43.795161,"NORTH_AMERICA",2025
"70","Mantis religiosa",-79.485535,43.795155,"NORTH_AMERICA",2025
"71","Mantis religiosa",-121.166902,45.596043,"NORTH_AMERICA",2025
"72","Mantis religiosa",-73.778372,45.649292,"NORTH_AMERICA",2024
"73","Mantis religiosa",-122.527313,38.36473,"NORTH_AMERICA",2024
"74","Mantis religiosa",-122.661994,38.221399,"NORTH_AMERICA",2024
"75","Mantis religiosa",-121.636575,36.597095,"NORTH_AMERICA",2024
"76","Mantis religiosa",-122.30959,48.448579,"NORTH_AMERICA",2024
"77","Mantis religiosa",-105.2877,40.051916,"NORTH_AMERICA",2024
"78","Mantis religiosa",-85.549897,44.726905,"NORTH_AMERICA",2024
"79","Mantis religiosa",-75.390716,40.21086,"NORTH_AMERICA",2024
"80","Mantis religiosa",-76.543266,42.442444,"NORTH_AMERICA",2024
"81","Mantis religiosa",-122.632062,48.981655,"NORTH_AMERICA",2024
"82","Mantis religiosa",-79.871102,43.255391,"NORTH_AMERICA",2024
"83","Mantis religiosa",-79.227058,43.022445,"NORTH_AMERICA",2024
"84","Mantis religiosa",-75.890103,45.596886,"NORTH_AMERICA",2024
"85","Mantis religiosa",-80.209483,43.555536,"NORTH_AMERICA",2024
"86","Mantis religiosa",-122.602607,45.475716,"NORTH_AMERICA",2024
"87","Mantis religiosa",-73.277075,45.574206,"NORTH_AMERICA",2024
"88","Mantis religiosa",-79.568479,41.12778,"NORTH_AMERICA",2024
"89","Mantis religiosa",-111.833836,41.73696,"NORTH_AMERICA",2024
"90","Mantis religiosa",-119.550287,49.116986,"NORTH_AMERICA",2024
"91","Mantis religiosa",-76.119881,40.276133,"NORTH_AMERICA",2024
"92","Mantis religiosa",-122.6894,49.165525,"NORTH_AMERICA",2024
"93","Mantis religiosa",-76.549552,42.803685,"NORTH_AMERICA",2024
"94","Mantis religiosa",-76.841671,44.395074,"NORTH_AMERICA",2024
"95","Mantis religiosa",-79.232832,39.535165,"NORTH_AMERICA",2024
"96","Mantis religiosa",-76.334422,43.211761,"NORTH_AMERICA",2024
"97","Mantis religiosa",-68.962878,44.494047,"NORTH_AMERICA",2024
"98","Mantis religiosa",-73.245528,45.593908,"NORTH_AMERICA",2024
"99","Mantis religiosa",-105.283946,40.05053,"NORTH_AMERICA",2024
"100","Mantis religiosa",-119.525628,49.095467,"NORTH_AMERICA",2024
"101","Mantis religiosa",-105.199675,39.95898,"NORTH_AMERICA",2024
"102","Mantis religiosa",-105.138179,40.039735,"NORTH_AMERICA",2024
"103","Mantis religiosa",-119.515372,50.14367,"NORTH_AMERICA",2024
"104","Mantis religiosa",-106.113012,45.434561,"NORTH_AMERICA",2024
"105","Mantis religiosa",-122.37638,45.303833,"NORTH_AMERICA",2024
"106","Mantis religiosa",-116.917013,33.034926,"NORTH_AMERICA",2024
"107","Mantis religiosa",-74.252946,41.248997,"NORTH_AMERICA",2024
"108","Mantis religiosa",-122.870462,42.302837,"NORTH_AMERICA",2024
"109","Mantis religiosa",-119.554413,48.399972,"NORTH_AMERICA",2024
"110","Mantis religiosa",-73.483251,45.691333,"NORTH_AMERICA",2024
"111","Mantis religiosa",-116.211097,43.58228,"NORTH_AMERICA",2024
"112","Mantis religiosa",-120.671992,47.603325,"NORTH_AMERICA",2024
"113","Mantis religiosa",-121.250477,45.771948,"NORTH_AMERICA",2024
"114","Mantis religiosa",-78.732733,44.025864,"NORTH_AMERICA",2024
"115","Mantis religiosa",-79.593611,43.835541,"NORTH_AMERICA",2024
"116","Mantis religiosa",-122.729818,38.034452,"NORTH_AMERICA",2024
"117","Mantis religiosa",-76.454026,42.523479,"NORTH_AMERICA",2024
"118","Mantis religiosa",-80.084839,43.450028,"NORTH_AMERICA",2024
"119","Mantis religiosa",-117.617683,47.903392,"NORTH_AMERICA",2024
"120","Mantis religiosa",-79.481513,43.805348,"NORTH_AMERICA",2024
"121","Mantis religiosa",-105.019705,40.574559,"NORTH_AMERICA",2024
"122","Mantis religiosa",-117.393353,47.745967,"NORTH_AMERICA",2024
"123","Mantis religiosa",-117.393356,47.74592,"NORTH_AMERICA",2024
"124","Mantis religiosa",-75.387222,43.022125,"NORTH_AMERICA",2024
"125","Mantis religiosa",-71.199608,42.194992,"NORTH_AMERICA",2024
"126","Mantis religiosa",-70.296341,43.699332,"NORTH_AMERICA",2024
"127","Mantis religiosa",-120.479965,46.539279,"NORTH_AMERICA",2024
"128","Mantis religiosa",-119.390542,50.050278,"NORTH_AMERICA",2024
"129","Mantis religiosa",-80.202817,43.146664,"NORTH_AMERICA",2024
"130","Mantis religiosa",-81.229296,42.999228,"NORTH_AMERICA",2024
"131","Mantis religiosa",-73.809343,45.633072,"NORTH_AMERICA",2024
"132","Mantis religiosa",-82.232099,42.30685,"NORTH_AMERICA",2024
"133","Mantis religiosa",-76.779983,43.313703,"NORTH_AMERICA",2024
"134","Mantis religiosa",-76.77973,43.313838,"NORTH_AMERICA",2024
"135","Mantis religiosa",-75.46557,39.254917,"NORTH_AMERICA",2024
"136","Mantis religiosa",-119.627663,49.302563,"NORTH_AMERICA",2024
"137","Mantis religiosa",-105.275878,40.03419,"NORTH_AMERICA",2024
"138","Mantis religiosa",-117.013702,46.730642,"NORTH_AMERICA",2024
"139","Mantis religiosa",-81.494483,41.508255,"NORTH_AMERICA",2024
"140","Mantis religiosa",-123.876336,46.142394,"NORTH_AMERICA",2024
"141","Mantis religiosa",-117.423532,47.657891,"NORTH_AMERICA",2024
"142","Mantis religiosa",-81.30562,43.019502,"NORTH_AMERICA",2024
"143","Mantis religiosa",-77.06115,43.023167,"NORTH_AMERICA",2024
"144","Mantis religiosa",-117.02,46.732028,"NORTH_AMERICA",2024
"145","Mantis religiosa",-80.290063,42.83327,"NORTH_AMERICA",2024
"146","Mantis religiosa",-117.47,47.68,"NORTH_AMERICA",2024
"147","Mantis religiosa",-80.139449,43.391543,"NORTH_AMERICA",2024
"148","Mantis religiosa",-77.610991,42.921411,"NORTH_AMERICA",2024
"149","Mantis religiosa",-70.170295,41.292295,"NORTH_AMERICA",2024
"150","Mantis religiosa",-80.199302,43.549004,"NORTH_AMERICA",2024
"151","Mantis religiosa",-73.196177,44.044032,"NORTH_AMERICA",2024
"152","Mantis religiosa",-116.209253,43.581562,"NORTH_AMERICA",2024
"153","Mantis religiosa",-73.536545,45.565072,"NORTH_AMERICA",2024
"154","Mantis religiosa",-73.187605,44.009591,"NORTH_AMERICA",2024
"155","Mantis religiosa",-73.766128,45.49987,"NORTH_AMERICA",2024
"156","Mantis religiosa",-122.987418,44.018234,"NORTH_AMERICA",2024
"157","Mantis religiosa",-73.670447,45.51527,"NORTH_AMERICA",2024
"158","Mantis religiosa",-73.670527,45.515267,"NORTH_AMERICA",2024
"159","Mantis religiosa",-73.248374,44.968496,"NORTH_AMERICA",2024
"160","Mantis religiosa",-117.616329,49.329336,"NORTH_AMERICA",2024
"161","Mantis religiosa",-74.924815,40.01923,"NORTH_AMERICA",2024
"162","Mantis religiosa",-75.720579,39.722866,"NORTH_AMERICA",2024
"163","Mantis religiosa",-122.986916,44.017996,"NORTH_AMERICA",2024
"164","Mantis religiosa",-73.66965,45.515247,"NORTH_AMERICA",2024
"165","Mantis religiosa",-73.535828,45.565047,"NORTH_AMERICA",2024
"166","Mantis religiosa",-73.53575,45.563278,"NORTH_AMERICA",2024
"167","Mantis religiosa",-73.530822,45.560863,"NORTH_AMERICA",2024
"168","Mantis religiosa",-81.267045,42.962653,"NORTH_AMERICA",2024
"169","Mantis religiosa",-75.221635,40.360044,"NORTH_AMERICA",2024
"170","Mantis religiosa",-73.670526,45.515671,"NORTH_AMERICA",2024
"171","Mantis religiosa",-108.478377,39.06969,"NORTH_AMERICA",2024
"172","Mantis religiosa",-75.383428,39.903041,"NORTH_AMERICA",2024
"173","Mantis religiosa",-76.877411,42.224003,"NORTH_AMERICA",2024
"174","Mantis religiosa",-76.78049,44.364691,"NORTH_AMERICA",2024
"175","Mantis religiosa",-105.131151,40.541274,"NORTH_AMERICA",2024
"176","Mantis religiosa",-112.396442,42.754348,"NORTH_AMERICA",2024
"177","Mantis religiosa",-119.563988,49.465963,"NORTH_AMERICA",2024
"178","Mantis religiosa",-76.239537,45.228512,"NORTH_AMERICA",2024
"179","Mantis religiosa",-79.948746,43.249325,"NORTH_AMERICA",2024
"180","Mantis religiosa",-79.915488,43.680556,"NORTH_AMERICA",2024
"181","Mantis religiosa",-112.47133,42.932704,"NORTH_AMERICA",2024
"182","Mantis religiosa",-117.231789,46.512689,"NORTH_AMERICA",2024
"183","Mantis religiosa",-79.701312,43.54024,"NORTH_AMERICA",2024
"184","Mantis religiosa",-70.576797,44.255149,"NORTH_AMERICA",2024
"185","Mantis religiosa",-119.608025,49.127674,"NORTH_AMERICA",2024
"186","Mantis religiosa",-119.642679,49.519453,"NORTH_AMERICA",2024
"187","Mantis religiosa",-123.876339,46.142364,"NORTH_AMERICA",2024
"188","Mantis religiosa",-122.560664,46.943356,"NORTH_AMERICA",2024
"189","Mantis religiosa",-119.615883,49.13089,"NORTH_AMERICA",2024
"190","Mantis religiosa",-117.273222,45.349738,"NORTH_AMERICA",2024
"191","Mantis religiosa",-119.643234,49.334923,"NORTH_AMERICA",2024
"192","Mantis religiosa",-119.650665,49.332256,"NORTH_AMERICA",2024
"193","Mantis religiosa",-79.221619,43.884064,"NORTH_AMERICA",2024
"194","Mantis religiosa",-99.171744,19.519825,"NORTH_AMERICA",2024
"195","Mantis religiosa",-72.436701,42.006182,"NORTH_AMERICA",2024
"196","Mantis religiosa",-111.812287,41.765788,"NORTH_AMERICA",2024
"197","Mantis religiosa",-119.639988,47.142608,"NORTH_AMERICA",2024
"198","Mantis religiosa",-119.642616,49.335064,"NORTH_AMERICA",2024
"199","Mantis religiosa",-117.557907,49.011402,"NORTH_AMERICA",2024
"200","Mantis religiosa",-119.612541,49.128006,"NORTH_AMERICA",2024
"201","Mantis religiosa",-119.652634,49.332363,"NORTH_AMERICA",2024
"202","Mantis religiosa",-119.63942,49.569206,"NORTH_AMERICA",2024
"203","Mantis religiosa",-119.607475,49.126789,"NORTH_AMERICA",2024
"204","Mantis religiosa",-119.6082,49.126652,"NORTH_AMERICA",2024
"205","Mantis religiosa",-119.60833,49.126694,"NORTH_AMERICA",2024
"206","Mantis religiosa",-119.611931,49.128284,"NORTH_AMERICA",2024
"207","Mantis religiosa",-119.611931,49.128284,"NORTH_AMERICA",2024
"208","Mantis religiosa",-119.614204,49.129986,"NORTH_AMERICA",2024
"209","Mantis religiosa",-119.615685,49.131172,"NORTH_AMERICA",2024
"210","Mantis religiosa",-119.650314,49.332119,"NORTH_AMERICA",2024
"211","Mantis religiosa",-119.580032,49.238453,"NORTH_AMERICA",2024
"212","Mantis religiosa",-119.499321,49.303345,"NORTH_AMERICA",2024
"213","Mantis religiosa",-119.499321,49.303345,"NORTH_AMERICA",2024
"214","Mantis religiosa",-119.50338,49.304981,"NORTH_AMERICA",2024
"215","Mantis religiosa",-121.825261,37.17406,"NORTH_AMERICA",2024
"216","Mantis religiosa",-119.753533,49.417675,"NORTH_AMERICA",2024
"217","Mantis religiosa",-114.030155,47.828568,"NORTH_AMERICA",2024
"218","Mantis religiosa",-105.08273,40.805312,"NORTH_AMERICA",2024
"219","Mantis religiosa",-123.173941,42.457419,"NORTH_AMERICA",2024
"220","Mantis religiosa",-119.306842,46.267486,"NORTH_AMERICA",2024
"221","Mantis religiosa",-106.505209,35.169329,"NORTH_AMERICA",2024
"222","Mantis religiosa",-80.428804,42.929265,"NORTH_AMERICA",2024
"223","Mantis religiosa",-111.959862,41.245842,"NORTH_AMERICA",2024
"224","Mantis religiosa",-119.736296,39.388636,"NORTH_AMERICA",2024
"225","Mantis religiosa",-122.287355,37.458837,"NORTH_AMERICA",2024
"226","Mantis religiosa",-121.864388,37.175197,"NORTH_AMERICA",2024
"227","Mantis religiosa",-122.286038,37.435158,"NORTH_AMERICA",2024
"228","Mantis religiosa",-118.085513,36.571301,"NORTH_AMERICA",2024
"229","Mantis religiosa",-88.017519,43.243424,"NORTH_AMERICA",2024
"230","Mantis religiosa",-72.535102,42.43693,"NORTH_AMERICA",2024
"231","Mantis religiosa",-95.705078,42.54788,"NORTH_AMERICA",2024
"232","Mantis religiosa",-111.926832,41.141964,"NORTH_AMERICA",2024
"233","Mantis religiosa",-121.310513,39.438882,"NORTH_AMERICA",2024
"234","Mantis religiosa",-73.532913,45.561313,"NORTH_AMERICA",2024
"235","Mantis religiosa",-106.67212,34.980187,"NORTH_AMERICA",2024
"236","Mantis religiosa",-122.563183,38.124427,"NORTH_AMERICA",2024
"237","Mantis religiosa",-103.031502,36.228115,"NORTH_AMERICA",2024
"238","Mantis religiosa",-101.910603,35.418101,"NORTH_AMERICA",2024
"239","Mantis religiosa",-116.655578,33.046647,"NORTH_AMERICA",2024
"240","Mantis religiosa",-81.50822,41.197286,"NORTH_AMERICA",2024
"241","Mantis religiosa",-106.6718,34.979778,"NORTH_AMERICA",2024
"242","Mantis religiosa",-123.15994,44.034722,"NORTH_AMERICA",2024
"243","Mantis religiosa",-109.279883,34.098778,"NORTH_AMERICA",2024
"244","Mantis religiosa",-118.960364,34.149636,"NORTH_AMERICA",2024
"245","Mantis religiosa",-122.289438,37.876735,"NORTH_AMERICA",2024
"246","Mantis religiosa",-121.434512,38.70001,"NORTH_AMERICA",2024
"247","Mantis religiosa",-116.272194,43.630661,"NORTH_AMERICA",2024
"248","Mantis religiosa",-122.294429,40.455624,"NORTH_AMERICA",2024
"249","Mantis religiosa",-122.294435,40.455616,"NORTH_AMERICA",2024
"250","Mantis religiosa",-122.190462,38.072739,"NORTH_AMERICA",2024
"251","Mantis religiosa",-122.191108,38.076047,"NORTH_AMERICA",2024
"252","Mantis religiosa",-122.19023,38.072825,"NORTH_AMERICA",2024
"253","Mantis religiosa",-109.778953,35.066428,"NORTH_AMERICA",2024
"254","Mantis religiosa",-122.231697,37.473881,"NORTH_AMERICA",2024
"255","Mantis religiosa",-85.390849,42.409751,"NORTH_AMERICA",2024
"256","Mantis religiosa",-122.377555,37.657067,"NORTH_AMERICA",2024
"257","Mantis religiosa",-74.020089,40.687538,"NORTH_AMERICA",2024
"258","Mantis religiosa",-122.129569,37.477842,"NORTH_AMERICA",2024
"259","Mantis religiosa",-73.655067,42.758033,"NORTH_AMERICA",2024
"260","Mantis religiosa",-121.296502,45.703545,"NORTH_AMERICA",2024
"261","Mantis religiosa",-88.397121,42.893189,"NORTH_AMERICA",2024
"262","Mantis religiosa",-122.689553,38.569759,"NORTH_AMERICA",2024
"263","Mantis religiosa",-83.678138,42.315778,"NORTH_AMERICA",2024
"264","Mantis religiosa",-80.48482,42.637424,"NORTH_AMERICA",2024
"265","Mantis religiosa",-121.777412,38.540272,"NORTH_AMERICA",2024
"266","Mantis religiosa",-70.972121,41.657197,"NORTH_AMERICA",2024
"267","Mantis religiosa",-77.040521,43.937813,"NORTH_AMERICA",2024
"268","Mantis religiosa",-121.941116,37.925145,"NORTH_AMERICA",2024
"269","Mantis religiosa",-112.06561,40.685662,"NORTH_AMERICA",2024
"270","Mantis religiosa",-122.165688,37.404938,"NORTH_AMERICA",2024
"271","Mantis religiosa",-120.514687,38.786583,"NORTH_AMERICA",2024
"272","Mantis religiosa",-77.490023,43.24406,"NORTH_AMERICA",2024
"273","Mantis religiosa",-120.041436,34.693608,"NORTH_AMERICA",2024
"274","Mantis religiosa",-104.289347,38.233869,"NORTH_AMERICA",2024
"275","Mantis religiosa",-73.2808,41.401703,"NORTH_AMERICA",2024
"276","Mantis religiosa",-116.951788,32.597467,"NORTH_AMERICA",2024
"277","Mantis religiosa",-121.341979,39.114637,"NORTH_AMERICA",2024
"278","Mantis religiosa",-111.863678,40.855683,"NORTH_AMERICA",2024
"279","Mantis religiosa",-81.499221,41.030017,"NORTH_AMERICA",2024
"280","Mantis religiosa",-79.791712,44.020395,"NORTH_AMERICA",2024
"281","Mantis religiosa",-121.924171,39.765856,"NORTH_AMERICA",2024
"282","Mantis religiosa",-73.572762,45.466908,"NORTH_AMERICA",2024
"283","Mantis religiosa",-121.987617,38.244038,"NORTH_AMERICA",2024
"284","Mantis religiosa",-111.524552,40.025462,"NORTH_AMERICA",2024
"285","Mantis religiosa",-122.424072,38.864808,"NORTH_AMERICA",2024
"286","Mantis religiosa",-75.441678,40.123011,"NORTH_AMERICA",2024
"287","Mantis religiosa",-112.30368,40.562531,"NORTH_AMERICA",2024
"288","Mantis religiosa",-80.357038,43.381288,"NORTH_AMERICA",2024
"289","Mantis religiosa",-104.837091,39.714267,"NORTH_AMERICA",2024
"290","Mantis religiosa",-111.939386,40.846134,"NORTH_AMERICA",2024
"291","Mantis religiosa",-110.170325,34.911725,"NORTH_AMERICA",2024
"292","Mantis religiosa",-119.357972,38.799222,"NORTH_AMERICA",2024
"293","Mantis religiosa",-88.178874,42.714396,"NORTH_AMERICA",2024
"294","Mantis religiosa",-120.095052,37.403295,"NORTH_AMERICA",2024
"295","Mantis religiosa",-121.835107,39.73735,"NORTH_AMERICA",2024
"296","Mantis religiosa",-74.28392,41.801178,"NORTH_AMERICA",2024
"297","Mantis religiosa",-122.424203,38.864778,"NORTH_AMERICA",2024
"298","Mantis religiosa",-122.197013,40.39683,"NORTH_AMERICA",2024
"299","Mantis religiosa",-75.101503,38.786912,"NORTH_AMERICA",2024
"300","Mantis religiosa",-80.982903,42.775037,"NORTH_AMERICA",2024
"301","Mantis religiosa",-109.427741,38.65316,"NORTH_AMERICA",2024
"302","Mantis religiosa",-122.738253,38.759744,"NORTH_AMERICA",2024
"303","Mantis religiosa",-121.285547,38.831769,"NORTH_AMERICA",2024
"304","Mantis religiosa",-105.133846,40.578141,"NORTH_AMERICA",2024
"305","Mantis religiosa",-122.706925,38.575145,"NORTH_AMERICA",2024
"306","Mantis religiosa",-106.014269,35.896828,"NORTH_AMERICA",2024
"307","Mantis religiosa",-121.719192,37.212437,"NORTH_AMERICA",2024
"308","Mantis religiosa",-121.161502,38.591985,"NORTH_AMERICA",2024
"309","Mantis religiosa",-97.889814,30.043625,"NORTH_AMERICA",2024
"310","Mantis religiosa",-113.061893,37.677477,"NORTH_AMERICA",2024
"311","Mantis religiosa",-103.823692,36.052403,"NORTH_AMERICA",2024
"312","Mantis religiosa",-116.242813,43.6576,"NORTH_AMERICA",2024
"313","Mantis religiosa",-109.246031,38.690565,"NORTH_AMERICA",2024
"314","Mantis religiosa",-122.310472,40.631913,"NORTH_AMERICA",2024
"315","Mantis religiosa",-122.514595,37.928603,"NORTH_AMERICA",2024
"316","Mantis religiosa",-118.960197,34.145814,"NORTH_AMERICA",2024
"317","Mantis religiosa",-121.380613,38.69647,"NORTH_AMERICA",2024
"318","Mantis religiosa",-112.057927,41.113042,"NORTH_AMERICA",2024
"319","Mantis religiosa",-122.699713,37.908517,"NORTH_AMERICA",2024
"320","Mantis religiosa",-122.234032,37.416405,"NORTH_AMERICA",2024
"321","Mantis religiosa",-121.809333,37.398022,"NORTH_AMERICA",2024
"322","Mantis religiosa",-73.219042,43.926589,"NORTH_AMERICA",2024
"323","Mantis religiosa",-120.90855,38.801567,"NORTH_AMERICA",2024
"324","Mantis religiosa",-101.656738,41.202892,"NORTH_AMERICA",2024
"325","Mantis religiosa",-80.047292,42.853125,"NORTH_AMERICA",2024
"326","Mantis religiosa",-122.263183,37.803515,"NORTH_AMERICA",2024
"327","Mantis religiosa",-120.774795,38.366967,"NORTH_AMERICA",2024
"328","Mantis religiosa",-119.965949,39.665618,"NORTH_AMERICA",2024
"329","Mantis religiosa",-121.808275,39.74524,"NORTH_AMERICA",2024
"330","Mantis religiosa",-72.526512,42.400805,"NORTH_AMERICA",2024
"331","Mantis religiosa",-121.135658,36.517547,"NORTH_AMERICA",2024
"332","Mantis religiosa",-81.720995,41.221257,"NORTH_AMERICA",2024
"333","Mantis religiosa",-121.385437,38.666195,"NORTH_AMERICA",2024
"334","Mantis religiosa",-120.427128,37.362115,"NORTH_AMERICA",2024
"335","Mantis religiosa",-122.839713,38.38242,"NORTH_AMERICA",2024
"336","Mantis religiosa",-118.419415,33.378147,"NORTH_AMERICA",2024
"337","Mantis religiosa",-121.385521,38.666096,"NORTH_AMERICA",2024
"338","Mantis religiosa",-122.522697,38.375367,"NORTH_AMERICA",2024
"339","Mantis religiosa",-79.239421,43.119416,"NORTH_AMERICA",2024
"340","Mantis religiosa",-110.757891,39.569025,"NORTH_AMERICA",2024
"341","Mantis religiosa",-120.587715,38.426727,"NORTH_AMERICA",2024
"342","Mantis religiosa",-79.65454,43.551105,"NORTH_AMERICA",2024
"343","Mantis religiosa",-79.655088,43.550338,"NORTH_AMERICA",2024
"344","Mantis religiosa",-116.262724,43.660092,"NORTH_AMERICA",2024
"345","Mantis religiosa",-121.094878,38.640933,"NORTH_AMERICA",2024
"346","Mantis religiosa",-73.313686,43.986114,"NORTH_AMERICA",2024
"347","Mantis religiosa",-79.927299,43.265175,"NORTH_AMERICA",2024
"348","Mantis religiosa",-120.862491,35.349248,"NORTH_AMERICA",2024
"349","Mantis religiosa",-71.654058,42.470501,"NORTH_AMERICA",2024
"350","Mantis religiosa",-71.654058,42.470501,"NORTH_AMERICA",2024
"351","Mantis religiosa",-119.555781,36.712962,"NORTH_AMERICA",2024
"352","Mantis religiosa",-103.588913,37.758178,"NORTH_AMERICA",2024
"353","Mantis religiosa",-121.971537,38.5255,"NORTH_AMERICA",2024
"354","Mantis religiosa",-79.916473,43.684846,"NORTH_AMERICA",2024
"355","Mantis religiosa",-105.261245,39.941989,"NORTH_AMERICA",2024
"356","Mantis religiosa",-73.238528,45.582502,"NORTH_AMERICA",2024
"357","Mantis religiosa",-119.685292,37.371192,"NORTH_AMERICA",2024
"358","Mantis religiosa",-72.239873,42.301334,"NORTH_AMERICA",2024
"359","Mantis religiosa",-120.853755,38.122543,"NORTH_AMERICA",2024
"360","Mantis religiosa",-120.027863,47.07251,"NORTH_AMERICA",2024
"361","Mantis religiosa",-121.2109,38.644015,"NORTH_AMERICA",2024
"362","Mantis religiosa",-70.536537,41.655467,"NORTH_AMERICA",2024
"363","Mantis religiosa",-83.9497,42.337108,"NORTH_AMERICA",2024
"364","Mantis religiosa",-119.186988,46.251137,"NORTH_AMERICA",2024
"365","Mantis religiosa",-122.189872,38.133358,"NORTH_AMERICA",2024
"366","Mantis religiosa",-81.398605,44.440211,"NORTH_AMERICA",2024
"367","Mantis religiosa",-73.56665,45.59113,"NORTH_AMERICA",2024
