"","species","long","lat","continent","year"
"69","Mantis religiosa",16.95,46.73,"EUROPE",2011
"70","Mantis religiosa",10.414412,45.225731,"EUROPE",2019
"71","Mantis religiosa",-0.440693,47.65866,"EUROPE",2019
"72","Mantis religiosa",4.224558,45.520576,"EUROPE",2019
"73","Mantis religiosa",-8.604432,42.457097,"EUROPE",1979
"74","Mantis religiosa",7.564202,47.874803,"EUROPE",2020
"75","Mantis religiosa",11.527936,45.537613,"EUROPE",2019
"76","Mantis religiosa",0.39425,44.67362,"EUROPE",2017
"77","Mantis religiosa",8.748923,45.283848,"EUROPE",2020
"78","Mantis religiosa",-0.38412,47.39212,"EUROPE",2020
"79","Mantis religiosa",11.153894,46.007864,"EUROPE",2020
"80","Mantis religiosa",9.465009,45.756949,"EUROPE",2019
"81","Mantis religiosa",13.141518,46.277706,"EUROPE",2016
"82","Mantis religiosa",7.44461,47.65558,"EUROPE",2019
"83","Mantis religiosa",9.334636,45.913456,"EUROPE",2019
"84","Mantis religiosa",15.583157,48.374352,"EUROPE",2020
"85","Mantis religiosa",1.45917,43.52803,"EUROPE",2004
"86","Mantis religiosa",4.53082,43.90727,"EUROPE",2017
"87","Mantis religiosa",8.277684,49.312978,"EUROPE",2013
"88","Mantis religiosa",12.7539,51.3906,"EUROPE",2020
"89","Mantis religiosa",7.886332,49.117493,"EUROPE",2016
"90","Mantis religiosa",1.4211,43.52348,"EUROPE",2015
"91","Mantis religiosa",6.03877,43.10391,"EUROPE",2020
"92","Mantis religiosa",14.4253,51.3958,"EUROPE",2020
"93","Mantis religiosa",3.34004,49.03438,"EUROPE",2005
"94","Mantis religiosa",2.741293,42.550333,"EUROPE",2016
"95","Mantis religiosa",2.98077,48.80384,"EUROPE",2020
"96","Mantis religiosa",8.27504,49.492864,"EUROPE",2018
"97","Mantis religiosa",21.3212,47.61353,"EUROPE",2020
"98","Mantis religiosa",8.20673,49.44744,"EUROPE",2017
"99","Mantis religiosa",-5.594788,36.476515,"EUROPE",2016
"100","Mantis religiosa",1.41735,48.92978,"EUROPE",2000
"101","Mantis religiosa",16.525167,40.50472,"EUROPE",2020
"102","Mantis religiosa",8.833262,44.709787,"EUROPE",2020
"103","Mantis religiosa",-7.430878,41.761069,"EUROPE",2008
"104","Mantis religiosa",17.25966,48.304295,"EUROPE",2019
"105","Mantis religiosa",0.902868,41.715867,"EUROPE",2018
"106","Mantis religiosa",3.0927,45.034,"EUROPE",2005
"107","Mantis religiosa",15.525,46.891667,"EUROPE",1986
"108","Mantis religiosa",12.976953,41.53667,"EUROPE",2016
"109","Mantis religiosa",16.010229,48.817163,"EUROPE",2012
"110","Mantis religiosa",9.894686,45.458343,"EUROPE",2020
"111","Mantis religiosa",15.490184,47.122298,"EUROPE",2020
"112","Mantis religiosa",8.979028,40.803833,"EUROPE",2020
"113","Mantis religiosa",10.86749,45.482761,"EUROPE",2016
"114","Mantis religiosa",4.83873,43.98605,"EUROPE",2011
"115","Mantis religiosa",9.089795,45.630628,"EUROPE",2018
"116","Mantis religiosa",1.30099,47.68563,"EUROPE",2013
"117","Mantis religiosa",-9.054151,39.182672,"EUROPE",2010
"118","Mantis religiosa",-0.94682,45.82182,"EUROPE",2019
"119","Mantis religiosa",3.86265,43.7085,"EUROPE",2018
"120","Mantis religiosa",1.701753,45.022899,"EUROPE",2020
"121","Mantis religiosa",2.5607,46.89196,"EUROPE",2005
"122","Mantis religiosa",14.363525,45.921301,"EUROPE",2020
"123","Mantis religiosa",-0.255664,46.558852,"EUROPE",2020
"124","Mantis religiosa",9.739503,45.614047,"EUROPE",2020
"125","Mantis religiosa",4.62563,45.58964,"EUROPE",2019
"126","Mantis religiosa",-8.543587,38.521847,"EUROPE",2017
"127","Mantis religiosa",34.2767,45.495067,"EUROPE",2020
"128","Mantis religiosa",1.85381,43.62955,"EUROPE",2009
"129","Mantis religiosa",3.281103,48.192772,"EUROPE",2017
"130","Mantis religiosa",3.936723,46.72962,"EUROPE",2020
"131","Mantis religiosa",5.06502,44.5309,"EUROPE",2018
"132","Mantis religiosa",7.97067,45.313329,"EUROPE",2020
"133","Mantis religiosa",7.68316,49.472435,"EUROPE",2020
"134","Mantis religiosa",2.12739,48.3663,"EUROPE",2015
"135","Mantis religiosa",1.70255,46.84054,"EUROPE",2004
"136","Mantis religiosa",3.02408,49.01734,"EUROPE",2018
"137","Mantis religiosa",2.57805,49.15397,"EUROPE",2020
"138","Mantis religiosa",4.8,44.25,"EUROPE",2012
"139","Mantis religiosa",5.74274,43.33687,"EUROPE",2020
"140","Mantis religiosa",6.69091,44.66007,"EUROPE",2019
"141","Mantis religiosa",0.131008,45.663355,"EUROPE",2019
"142","Mantis religiosa",7.08292,46.11843,"EUROPE",2018
"143","Mantis religiosa",7.7309,46.34351,"EUROPE",2013
"144","Mantis religiosa",8.89614,46.19956,"EUROPE",1996
"145","Mantis religiosa",5.98115,46.19953,"EUROPE",2020
"146","Mantis religiosa",7.989297,48.113711,"EUROPE",2019
"147","Mantis religiosa",11.987,51.357,"EUROPE",2020
"148","Mantis religiosa",8.861883,49.02758,"EUROPE",2020
"149","Mantis religiosa",7.842517,48.012793,"EUROPE",2020
"150","Mantis religiosa",0.25114,48.34886,"EUROPE",2019
"151","Mantis religiosa",0.87867,44.48444,"EUROPE",2006
"152","Mantis religiosa",6.44955,43.81195,"EUROPE",2019
"153","Mantis religiosa",2.92989,42.99211,"EUROPE",2017
"154","Mantis religiosa",1.50145,44.31655,"EUROPE",2018
"155","Mantis religiosa",4.11112,49.10239,"EUROPE",2020
"156","Mantis religiosa",5.29212,43.90134,"EUROPE",2020
"157","Mantis religiosa",41.685419,51.192614,"EUROPE",2020
"158","Mantis religiosa",-0.515707,42.74979,"EUROPE",2020
"159","Mantis religiosa",11.390836,44.490883,"EUROPE",2020
"160","Mantis religiosa",18.545827,47.224513,"EUROPE",2010
"161","Mantis religiosa",2.85471,43.39377,"EUROPE",2018
"162","Mantis religiosa",21.66917,47.61301,"EUROPE",2020
"163","Mantis religiosa",21.14262,47.42541,"EUROPE",2017
"164","Mantis religiosa",18.28389,46.21349,"EUROPE",2018
"165","Mantis religiosa",4.214973,44.666599,"EUROPE",2017
"166","Mantis religiosa",-2.046795,42.677454,"EUROPE",2019
"167","Mantis religiosa",5.01926,43.80281,"EUROPE",2013
"168","Mantis religiosa",6.19944,43.451648,"EUROPE",2019
"169","Mantis religiosa",6.748633,49.653138,"EUROPE",2020
"170","Mantis religiosa",6.06475,49.4778,"EUROPE",2019
"171","Mantis religiosa",7.543985,48.163894,"EUROPE",2020
"172","Mantis religiosa",5.942243,44.194146,"EUROPE",2019
"173","Mantis religiosa",4.65882,46.28383,"EUROPE",2017
"174","Mantis religiosa",5.698,43.69809,"EUROPE",2015
"175","Mantis religiosa",1.47237,49.0542,"EUROPE",2017
"176","Mantis religiosa",1.840867,41.582788,"EUROPE",2014
"177","Mantis religiosa",-2.414932,38.50949,"EUROPE",2020
"178","Mantis religiosa",-4.089983,38.870713,"EUROPE",2020
"179","Mantis religiosa",6.63005,43.71601,"EUROPE",2005
"180","Mantis religiosa",5.94818,43.73662,"EUROPE",2016
"181","Mantis religiosa",18.42338,43.674485,"EUROPE",2020
"182","Mantis religiosa",5.09002,45.72601,"EUROPE",2013
"183","Mantis religiosa",0.115366,46.293732,"EUROPE",2020
"184","Mantis religiosa",23.329815,42.67354,"EUROPE",2020
"185","Mantis religiosa",-7.407899,39.348219,"EUROPE",2020
"186","Mantis religiosa",-8.891943,39.686756,"EUROPE",2020
"187","Mantis religiosa",11.084459,46.261751,"EUROPE",2016
"188","Mantis religiosa",-7.838012,37.677053,"EUROPE",2020
"189","Mantis religiosa",-0.63139,44.65141,"EUROPE",2020
"190","Mantis religiosa",55.994305,54.720904,"EUROPE",2020
"191","Mantis religiosa",8.944444,45.531944,"EUROPE",2020
"192","Mantis religiosa",-0.046389,47.059723,"EUROPE",2018
"193","Mantis religiosa",-0.492866,46.84246,"EUROPE",2020
"194","Mantis religiosa",-0.13913,46.294544,"EUROPE",2016
"195","Mantis religiosa",9.261834,44.896966,"EUROPE",2004
"196","Mantis religiosa",3.64225,43.59485,"EUROPE",2019
"197","Mantis religiosa",10.230039,45.058225,"EUROPE",2017
"198","Mantis religiosa",23.54677,43.223535,"EUROPE",2020
"199","Mantis religiosa",7.290354,44.869371,"EUROPE",2020
"200","Mantis religiosa",8.65919,45.055968,"EUROPE",2020
"201","Mantis religiosa",29.482033,50.653241,"EUROPE",2020
"202","Mantis religiosa",42.643138,44.187872,"EUROPE",2020
"203","Mantis religiosa",45.747447,42.831487,"EUROPE",2020
"204","Mantis religiosa",24.644203,43.404665,"EUROPE",2019
"205","Mantis religiosa",6.15298,49.595241,"EUROPE",2020
"206","Mantis religiosa",7.881745,48.458288,"EUROPE",2019
"207","Mantis religiosa",-1.96913,47.76443,"EUROPE",1982
"208","Mantis religiosa",7.217271,45.088218,"EUROPE",2019
"209","Mantis religiosa",56.351515,52.716913,"EUROPE",2020
"210","Mantis religiosa",6.24778,49.19769,"EUROPE",2005
"211","Mantis religiosa",12.18847,45.55849,"EUROPE",2020
"212","Mantis religiosa",10.679837,44.931286,"EUROPE",2018
"213","Mantis religiosa",5.03044,44.1177,"EUROPE",2020
"214","Mantis religiosa",2.82329,42.81774,"EUROPE",2009
"215","Mantis religiosa",-1.06,47.5,"EUROPE",2020
"216","Mantis religiosa",0.43178,43.91737,"EUROPE",2020
"217","Mantis religiosa",4.7294,45.374232,"EUROPE",2007
"218","Mantis religiosa",39.878933,47.034312,"EUROPE",2020
"219","Mantis religiosa",7.116453,45.183687,"EUROPE",2018
"220","Mantis religiosa",11.213471,46.103138,"EUROPE",2020
"221","Mantis religiosa",2.624719,42.063892,"EUROPE",2012
"222","Mantis religiosa",0.96066,44.60935,"EUROPE",2020
"223","Mantis religiosa",6.42263,43.3625,"EUROPE",2014
"224","Mantis religiosa",35.046183,48.464717,"EUROPE",2018
"225","Mantis religiosa",5.03612,43.85053,"EUROPE",2006
"226","Mantis religiosa",2.08636,49.43619,"EUROPE",2015
"227","Mantis religiosa",6.08067,47.7664,"EUROPE",2012
"228","Mantis religiosa",2.28275,47.3228,"EUROPE",2020
"229","Mantis religiosa",6.47573,44.58066,"EUROPE",1996
"230","Mantis religiosa",3.10799,49.12237,"EUROPE",2011
"231","Mantis religiosa",-1.40576,43.31001,"EUROPE",2019
"232","Mantis religiosa",0.0058,44.91421,"EUROPE",2008
"233","Mantis religiosa",2.9925,48.25573,"EUROPE",2017
"234","Mantis religiosa",2.77409,48.14742,"EUROPE",2014
"235","Mantis religiosa",4.83895,46.77704,"EUROPE",2019
"236","Mantis religiosa",2.54324,46.54411,"EUROPE",2013
"237","Mantis religiosa",7.0926,44.1051,"EUROPE",2011
"238","Mantis religiosa",14.607439,51.438509,"EUROPE",2013
"239","Mantis religiosa",10.1284,46.22193,"EUROPE",2000
"240","Mantis religiosa",7.86044,46.29813,"EUROPE",1991
"241","Mantis religiosa",7.34147,46.20891,"EUROPE",2019
"242","Mantis religiosa",1.03162,43.1408,"EUROPE",2011
"243","Mantis religiosa",0.706,44.4085,"EUROPE",2020
"244","Mantis religiosa",11.33181,51.315567,"EUROPE",2020
"245","Mantis religiosa",7.53819,47.5132,"EUROPE",2011
"246","Mantis religiosa",8.82562,49.9897,"EUROPE",2017
"247","Mantis religiosa",1.30749,46.95049,"EUROPE",2019
"248","Mantis religiosa",0.94105,43.75715,"EUROPE",2013
"249","Mantis religiosa",2.01421,47.93701,"EUROPE",2019
"250","Mantis religiosa",5.58623,43.97092,"EUROPE",2008
"251","Mantis religiosa",2.49818,43.15064,"EUROPE",2017
"252","Mantis religiosa",4.654577,49.255017,"EUROPE",2019
"253","Mantis religiosa",1.03981,49.31607,"EUROPE",2017
"254","Mantis religiosa",3.92585,49.30143,"EUROPE",2020
"255","Mantis religiosa",2.61725,48.69029,"EUROPE",2018
"256","Mantis religiosa",-1.28335,43.52126,"EUROPE",2017
"257","Mantis religiosa",2.86941,47.14186,"EUROPE",2020
"258","Mantis religiosa",1.93445,49.19038,"EUROPE",2013
"259","Mantis religiosa",-0.65269,47.4781,"EUROPE",2017
"260","Mantis religiosa",11.192579,44.499895,"EUROPE",2020
"261","Mantis religiosa",2.26488,45.28713,"EUROPE",2018
"262","Mantis religiosa",20.74393,47.6233,"EUROPE",2018
"263","Mantis religiosa",16.47,47.66,"EUROPE",2019
"264","Mantis religiosa",1.30273,46.12607,"EUROPE",2020
"265","Mantis religiosa",16.49517,46.92893,"EUROPE",2017
"266","Mantis religiosa",19.09671,47.35363,"EUROPE",2017
"267","Mantis religiosa",-2.006723,48.369345,"EUROPE",2020
"268","Mantis religiosa",42.494729,52.24637,"EUROPE",2020
"269","Mantis religiosa",-7.449125,38.343755,"EUROPE",2018
"270","Mantis religiosa",16.87601,46.85147,"EUROPE",2018
"271","Mantis religiosa",29.149132,53.298363,"EUROPE",2020
"272","Mantis religiosa",2.24828,48.68425,"EUROPE",2002
"273","Mantis religiosa",1.44872,44.72576,"EUROPE",2020
"274","Mantis religiosa",0.23,46.61,"EUROPE",2011
"275","Mantis religiosa",1.96414,46.98435,"EUROPE",2020
"276","Mantis religiosa",-7.63875,42.887996,"EUROPE",2016
"277","Mantis religiosa",1.35944,48.74867,"EUROPE",2020
"278","Mantis religiosa",17.164767,48.470828,"EUROPE",2015
"279","Mantis religiosa",35.806904,51.085597,"EUROPE",2020
"280","Mantis religiosa",15.208221,45.261659,"EUROPE",2005
"281","Mantis religiosa",4.03313,47.21429,"EUROPE",2020
"282","Mantis religiosa",1.96957,43.22959,"EUROPE",1995
"283","Mantis religiosa",5.451772,49.499211,"EUROPE",2014
"284","Mantis religiosa",-1.536522,42.90741,"EUROPE",2020
"285","Mantis religiosa",5.469374,49.095871,"EUROPE",2020
"286","Mantis religiosa",1.13647,44.50845,"EUROPE",2019
"287","Mantis religiosa",23.855446,52.902713,"EUROPE",2020
"288","Mantis religiosa",5.512476,49.495052,"EUROPE",2020
"289","Mantis religiosa",4.484078,44.974347,"EUROPE",2013
"290","Mantis religiosa",-3.682823,37.221444,"EUROPE",2020
"291","Mantis religiosa",15.541583,44.185699,"EUROPE",2019
"292","Mantis religiosa",2.28935,47.44959,"EUROPE",2017
"293","Mantis religiosa",-0.49,38.67,"EUROPE",2009
"294","Mantis religiosa",7.224637,50.464685,"EUROPE",2019
"295","Mantis religiosa",0.251177,42.562275,"EUROPE",2019
"296","Mantis religiosa",7.31,45.73,"EUROPE",2011
"297","Mantis religiosa",3.27633,48.44778,"EUROPE",2019
"298","Mantis religiosa",1.16494,45.83473,"EUROPE",2016
"299","Mantis religiosa",14.141,51.447,"EUROPE",2019
"300","Mantis religiosa",3.12762,49.5205,"EUROPE",2015
"301","Mantis religiosa",1.87999,44.41175,"EUROPE",2015
"302","Mantis religiosa",5.14282,44.77834,"EUROPE",2001
"303","Mantis religiosa",-0.710977,42.343425,"EUROPE",2017
"304","Mantis religiosa",7.413093,49.228981,"EUROPE",2020
"305","Mantis religiosa",43.089823,44.04874,"EUROPE",2020
"306","Mantis religiosa",9.743199,44.509162,"EUROPE",2014
"307","Mantis religiosa",11.5923,51.2885,"EUROPE",2020
"308","Mantis religiosa",5.343647,44.421223,"EUROPE",2012
"309","Mantis religiosa",0.65649,43.23653,"EUROPE",1999
"310","Mantis religiosa",14.435392,50.414684,"EUROPE",2018
"311","Mantis religiosa",16.241642,45.393807,"EUROPE",2020
"312","Mantis religiosa",26.43611,46.42786,"EUROPE",2020
"313","Mantis religiosa",5.42384,43.81708,"EUROPE",1999
"314","Mantis religiosa",3.22248,44.19228,"EUROPE",2020
"315","Mantis religiosa",1.93554,48.59906,"EUROPE",2019
"316","Mantis religiosa",-1.76435,47.50811,"EUROPE",2019
"317","Mantis religiosa",8.673538,49.462651,"EUROPE",2019
"318","Mantis religiosa",0.381283,45.469584,"EUROPE",2018
"319","Mantis religiosa",3.48119,49.55801,"EUROPE",2014
"320","Mantis religiosa",4.04625,49.07587,"EUROPE",2013
"321","Mantis religiosa",0.22444,47.54846,"EUROPE",2014
"322","Mantis religiosa",7.85,52.15,"EUROPE",2020
"323","Mantis religiosa",-2.472591,38.7016,"EUROPE",2020
"324","Mantis religiosa",0.063863,42.069537,"EUROPE",2019
"325","Mantis religiosa",0.960066,41.912656,"EUROPE",2018
"326","Mantis religiosa",2.287789,41.608213,"EUROPE",2011
"327","Mantis religiosa",2.073759,42.028243,"EUROPE",2004
"328","Mantis religiosa",-4.260807,40.448711,"EUROPE",2011
"329","Mantis religiosa",-2.941934,40.500553,"EUROPE",2020
"330","Mantis religiosa",-1.090771,39.002823,"EUROPE",2020
"331","Mantis religiosa",5.91827,44.36786,"EUROPE",2016
"332","Mantis religiosa",2.88083,44.12601,"EUROPE",2020
"333","Mantis religiosa",2.812256,43.098643,"EUROPE",2020
"334","Mantis religiosa",1.10011,46.15601,"EUROPE",2020
"335","Mantis religiosa",45.1603,54.6139,"EUROPE",2017
"336","Mantis religiosa",46.3115,54.6844,"EUROPE",2020
"337","Mantis religiosa",43.3505,54.3204,"EUROPE",2020
"338","Mantis religiosa",43.7095,54.0012,"EUROPE",2020
"339","Mantis religiosa",1.49369,44.3552,"EUROPE",2015
"340","Mantis religiosa",19.45599,47.32174,"EUROPE",2020
"341","Mantis religiosa",-0.11026,43.27107,"EUROPE",2017
"342","Mantis religiosa",6.87179,43.61758,"EUROPE",2016
"343","Mantis religiosa",2.08298,44.07772,"EUROPE",2013
"344","Mantis religiosa",2.54729,48.43194,"EUROPE",2016
"345","Mantis religiosa",2.91728,43.90976,"EUROPE",2008
"346","Mantis religiosa",26.599899,42.582204,"EUROPE",2020
"347","Mantis religiosa",19.491706,40.372374,"EUROPE",2020
"348","Mantis religiosa",43.782757,43.453899,"EUROPE",2020
"349","Mantis religiosa",39.386414,51.81423,"EUROPE",2012
"350","Mantis religiosa",2.30524,47.88121,"EUROPE",2015
"351","Mantis religiosa",-3.680937,38.311642,"EUROPE",2020
"352","Mantis religiosa",1.25195,45.10385,"EUROPE",2019
"353","Mantis religiosa",16.109167,48.284168,"EUROPE",2019
"354","Mantis religiosa",16.119124,48.9267,"EUROPE",2020
"355","Mantis religiosa",-3.742396,40.918902,"EUROPE",2011
"356","Mantis religiosa",26.22386,54.139037,"EUROPE",2020
"357","Mantis religiosa",-0.467166,46.194012,"EUROPE",2020
"358","Mantis religiosa",-8.013983,38.993362,"EUROPE",2018
"359","Mantis religiosa",16.257812,48.882342,"EUROPE",2020
"360","Mantis religiosa",13.001158,41.740729,"EUROPE",2020
"361","Mantis religiosa",38.958624,45.049465,"EUROPE",2020
"362","Mantis religiosa",56.622547,52.719724,"EUROPE",2020
"363","Mantis religiosa",9.536408,44.862071,"EUROPE",2020
"364","Mantis religiosa",27.44519,53.945207,"EUROPE",2019
"365","Mantis religiosa",1.91344,46.65702,"EUROPE",2017
"366","Mantis religiosa",-8.486845,41.159403,"EUROPE",2010
"367","Mantis religiosa",28.769745,52.725663,"EUROPE",2020
"368","Mantis religiosa",44.862,54.8048,"EUROPE",2020
"369","Mantis religiosa",-8.4988,41.7912,"EUROPE",2017
"370","Mantis religiosa",27.556003,53.901636,"EUROPE",2019
"371","Mantis religiosa",36.085999,51.573271,"EUROPE",2014
"372","Mantis religiosa",-1.52884,47.21488,"EUROPE",2005
"373","Mantis religiosa",16.710895,49.268955,"EUROPE",2019
"374","Mantis religiosa",11.451165,42.629451,"EUROPE",2018
"375","Mantis religiosa",20.880951,39.207667,"EUROPE",2020
"376","Mantis religiosa",11.661336,44.901996,"EUROPE",2017
"377","Mantis religiosa",2.717056,42.092347,"EUROPE",2017
"378","Mantis religiosa",7.60484,47.60306,"EUROPE",2007
"379","Mantis religiosa",2.33473,48.86792,"EUROPE",2017
"380","Mantis religiosa",11.568004,46.644768,"EUROPE",2020
"381","Mantis religiosa",3.946,48.34933,"EUROPE",2019
"382","Mantis religiosa",23.555638,51.551268,"EUROPE",2020
"383","Mantis religiosa",8.9534,45.92889,"EUROPE",2004
"384","Mantis religiosa",11.753502,45.324208,"EUROPE",2018
"385","Mantis religiosa",5.670675,45.2063,"EUROPE",2020
"386","Mantis religiosa",2.228703,44.478094,"EUROPE",2020
"387","Mantis religiosa",4.599431,46.471266,"EUROPE",2019
"388","Mantis religiosa",38.529512,54.400023,"EUROPE",2016
"389","Mantis religiosa",-8.147792,41.21346,"EUROPE",2019
"390","Mantis religiosa",28.956027,54.991375,"EUROPE",2020
"391","Mantis religiosa",1.71118,43.11651,"EUROPE",2015
"392","Mantis religiosa",1.30994,44.10615,"EUROPE",2013
"393","Mantis religiosa",16.597889,47.511956,"EUROPE",2020
"394","Mantis religiosa",27.127046,53.676478,"EUROPE",2019
"395","Mantis religiosa",7.640699,44.450637,"EUROPE",2018
"396","Mantis religiosa",0.277626,47.886374,"EUROPE",2020
"397","Mantis religiosa",15.21583,40.95137,"EUROPE",2020
"398","Mantis religiosa",16.554632,40.612383,"EUROPE",2018
"399","Mantis religiosa",8.13777,45.515264,"EUROPE",2019
"400","Mantis religiosa",34.192116,44.888393,"EUROPE",2019
"401","Mantis religiosa",10.747102,45.153497,"EUROPE",2012
"402","Mantis religiosa",14.84,50.16,"EUROPE",2010
"403","Mantis religiosa",15.978297,45.810197,"EUROPE",2017
"404","Mantis religiosa",26.228133,43.349143,"EUROPE",2020
"405","Mantis religiosa",57.055577,51.900114,"EUROPE",2020
"406","Mantis religiosa",7.66577,46.29868,"EUROPE",2016
"407","Mantis religiosa",-2.056909,48.093539,"EUROPE",2020
"408","Mantis religiosa",45.972156,51.545427,"EUROPE",2008
"409","Mantis religiosa",34.907912,50.931936,"EUROPE",2011
"410","Mantis religiosa",4.341739,47.627133,"EUROPE",2019
"411","Mantis religiosa",9.237913,45.257145,"EUROPE",2020
"412","Mantis religiosa",17.269295,48.970554,"EUROPE",2010
"413","Mantis religiosa",2.14687,43.46817,"EUROPE",1998
"414","Mantis religiosa",5.17853,44.87353,"EUROPE",2020
"415","Mantis religiosa",2.40111,48.51678,"EUROPE",2018
"416","Mantis religiosa",1.78419,47.17101,"EUROPE",2012
"417","Mantis religiosa",9.209908,45.540698,"EUROPE",2018
"418","Mantis religiosa",5.012493,47.335158,"EUROPE",2020
"419","Mantis religiosa",52.415349,55.756466,"EUROPE",2016
"420","Mantis religiosa",-8.505258,42.38576,"EUROPE",2020
"421","Mantis religiosa",-1.44861,43.4975,"EUROPE",2019
"422","Mantis religiosa",3.607153,47.322145,"EUROPE",2020
"423","Mantis religiosa",9.393453,45.604295,"EUROPE",2020
"424","Mantis religiosa",45.064975,53.126945,"EUROPE",2020
"425","Mantis religiosa",0.3143,47.76049,"EUROPE",2019
"426","Mantis religiosa",46.195245,48.113549,"EUROPE",2020
"427","Mantis religiosa",9.052993,45.514565,"EUROPE",2012
"428","Mantis religiosa",-0.78104,46.19947,"EUROPE",2015
"429","Mantis religiosa",17.203222,48.040438,"EUROPE",2020
"430","Mantis religiosa",12.55795,42.602707,"EUROPE",2019
"431","Mantis religiosa",2.58534,49.68037,"EUROPE",2012
"432","Mantis religiosa",3.7682,49.61035,"EUROPE",2014
"433","Mantis religiosa",-0.436072,48.190688,"EUROPE",2020
"434","Mantis religiosa",0.09856,45.87746,"EUROPE",2020
"435","Mantis religiosa",43.123515,44.162802,"EUROPE",2020
